File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,NSNR,Label
4,tmr,5,465,495,23,1.513,2.256,18.599,1.685,1
4,tmr,6,374.458,508.66,21.834,3.519,3.155,23.698,2.871,1
4,tmr,6,372.118,503.958,22.522,3.002,2.414,4.431,3.027,1
4,tmr,6,364.122,487.086,22.623,1.737,2.535,25.966,2.03,2
4,tmr,6,371.866,493.013,21.852,1.02,2.254,21.031,1.656,2
4,tmr,7,617.234,600.078,26.28,5.007,2.921,71.951,3.008,1
4,tmr,7,620.93,573.213,27.4,2.815,2.481,30.37,2.221,2
4,tmr,7,626.097,556.763,23.366,2.713,2.805,56.513,2.076,2
4,tmr,8,818.041,569.304,26.663,2.203,3.269,36.142,2.062,0
4,tmr,8,778.388,612.463,23.593,2.099,2.724,35.338,2.134,0
4,tmr,8,816,667,46,2.097,2.763,13.68,2.347,1
4,tmr,8,805.689,661.906,42.289,1.933,3.331,21.6,2.241,1
4,tmr,8,765.235,601.188,22.927,1.657,2.394,16.545,1.828,0
4,tmr,9,448,556,37,3.58,2.499,10.213,2.178,1
4,tmr,9,447,561,37,2.682,3.139,1.858,1.691,1
4,tmr,9,446.361,576.489,32.015,1.799,2.31,26.525,1.399,2
4,tmr,10,410.274,599.071,33.167,1.935,2.566,27.484,1.589,1
4,tmr,11,936.724,655.296,24.524,1.57,2.677,25.798,2.103,2
4,tmr,11,968.609,631.228,22.92,0.951,2.485,20.614,1.58,1
4,tmr,12,35.626,712.899,25.351,2.18,3.08,43.713,2.313,2
4,tmr,12,36.845,683.501,23.299,1.849,3.007,38.18,2.111,1
4,tmr,13,376.773,726.526,21.027,1.771,2.491,44.582,1.703,0
4,tmr,13,297,664,24,1.065,3.007,13.178,1.48,2
4,tmr,13,367.911,717.966,23.489,1.237,2.545,15.049,1.622,1
4,tmr,14,592.547,704.933,26.945,3.268,2.572,40.014,2.089,2
4,tmr,14,574.36,703.726,27.799,3.043,2.612,54.352,1.979,1
4,tmr,14,592.265,713.206,28.265,2.414,2.76,19.852,1.812,2
4,tmr,15,678.939,710.759,30.138,3.058,3.783,18.297,2.555,2
4,tmr,15,699.11,728.5,25.194,1.977,2.373,23.979,1.752,1
4,tmr,16,507.971,798.193,22.294,4.872,2.727,70.588,3.251,2
4,tmr,16,437.712,773.119,23.267,3.133,2.533,40.885,2.405,1
4,tmr,17,665.734,836.455,23.361,3.288,3.174,61.199,2.654,2
4,tmr,18,152.735,926.451,26.814,1.396,2.225,27.766,2.166,1
4,tmr,18,161.245,942.054,23.559,1.282,2.553,30.382,1.976,1
4,tmr,19,562.254,975.091,22.869,3.943,2.631,90.897,4.077,1
4,tmr,19,633.477,906.077,26.847,1.633,2.61,26.092,2.179,0
4,tmr,19,598,938,23,1.596,3.231,17.405,2.32,2
5,Cy5,1,107.014,258.405,21.17,1.376,2.596,27.525,2.295,2
5,Cy5,1,121.231,190.409,21.925,0.664,2.578,12.563,1.521,1
5,Cy5,1,113.145,189.88,24.327,0.544,2.256,14.868,1.65,1
5,Cy5,2,303.506,211.392,22.243,0.726,2.587,3.462,1.855,2
5,Cy5,2,312,260,27,0.746,2.814,8.451,1.726,1
5,Cy5,2,296.679,241.43,21.693,0.964,2.38,10.653,1.837,0
5,Cy5,2,304.335,263.741,28.318,0.634,2.467,9.571,1.837,1
5,Cy5,3,805.532,481.664,22.864,1.608,2.689,16.959,2.457,2
5,Cy5,3,759.278,423.2,25.41,0.735,2.803,6.98,1.565,1
5,Cy5,4,639.175,485.296,20.664,3.017,2.644,28.55,3.295,1
5,Cy5,4,641.967,487.605,24.825,2.775,2.877,25.75,3.38,1
5,Cy5,4,562.44,497.453,25.664,1.151,2.741,15.427,1.883,2
5,Cy5,5,939.705,484.925,21.222,2.07,2.578,26.493,3.095,2
5,Cy5,5,950.333,559.815,22.712,0.703,3.823,8.792,1.389,1
5,Cy5,6,162.413,683.355,23.989,1.2,2.391,15.446,2.283,0
5,Cy5,6,184.077,613.696,21.866,0.615,2.691,8.685,1.501,2
5,Cy5,6,196.36,651.827,21.054,0.7,2.167,14.604,1.832,1
5,Cy5,7,551.719,786.417,23.039,1.448,2.615,19.867,2.353,1
5,Cy5,7,558.278,824.425,22.701,1.31,2.351,15.97,2.368,2
5,Cy5,8,357.131,840.231,21.793,2.24,2.921,42.222,3.477,2
5,Cy5,8,393.341,811.926,21.778,1.944,2.75,44.159,3.086,1
5,Cy5,8,356.162,838.085,22.663,1.566,3.445,13.23,3.03,2
5,Cy5,9,864.501,820.193,21.647,1.109,2.424,26.275,1.926,2
5,a488,1,111.21,269.567,22.797,1.631,3.348,8.797,1.518,2
5,a488,1,109.868,261.8,21.197,1.477,2.243,13.262,1.651,2
5,a488,1,112,171,25,1.202,3.279,8.088,1.413,1
5,a488,2,314,257,26,1.726,2.664,10.144,1.679,1
5,a488,2,308,221,21,0.965,3.675,6.184,1.338,2
5,a488,3,810.8,476.013,23.021,2.361,2.929,27.944,1.692,2
5,a488,3,741.862,422.864,20.85,1.832,2.223,21.201,1.755,1
5,a488,3,737.578,413.825,22.005,1.82,2.898,31.605,1.531,1
5,a488,4,652.305,487.253,24.826,2.817,3.292,36.656,1.82,1
5,a488,4,558.648,476.908,22.117,2.487,3.06,16.733,1.65,2
5,a488,4,552.98,511.158,23.769,1.342,2.148,11.752,1.537,2
5,a488,5,943.907,549.552,22.989,1.586,2.497,15.828,1.451,1
5,a488,5,954.969,558.809,21.846,1.241,2.116,28.663,1.434,1
5,a488,5,948.953,479.697,22.395,0.983,2.505,10.446,1.295,2
5,a488,6,207.058,658.68,22.162,1.323,2.583,10.998,1.491,1
5,a488,6,208.02,651.148,22.843,1.268,2.86,7.368,1.381,1
5,a488,6,175.819,623.713,21.836,1.235,2.492,9.448,1.508,2
5,a488,6,172.667,631.421,21.223,1.106,2.764,16.142,1.424,2
5,a488,7,560.057,813.034,24.355,2.249,2.297,25.721,1.821,2
5,a488,7,550.275,770.698,21.513,1.802,2.546,9.088,1.45,1
5,a488,8,355.931,840.048,24.85,2.777,2.824,33.175,2.391,2
5,a488,8,394.014,806.552,20.253,1.958,3.428,9.618,1.558,1
5,a488,9,855.104,908.568,21.535,1.763,2.534,25.042,1.616,1
5,a488,9,872.123,825.632,23.163,1.674,2.524,19.516,1.506,2
5,a594,1,117.027,183.172,24.047,3.286,2.826,83.064,4.088,1
5,a594,1,102.452,267.656,21.201,2.64,3.611,12.148,3.474,2
5,a594,1,109.379,227.871,26.349,3.108,2.858,36.79,3.786,0
5,a594,2,311.666,258.362,26.846,6.668,2.629,31.577,7.774,1
5,a594,2,307.105,216.052,21.792,5.203,2.632,70.479,5.913,2
5,a594,3,743.064,408.029,21.575,3.732,2.514,60.402,4.988,1
5,a594,3,810.767,476.245,22.2,2.356,2.61,63.644,3.307,2
5,a594,3,793.667,470.761,20.649,1.719,2.786,24.997,2.346,2
5,a594,4,567.5,489.456,24.826,4.83,3.197,6.605,4.635,2
5,a594,4,646.854,487.805,24.833,3.845,2.739,5.546,4.743,1
5,a594,5,937.454,481.885,21.407,7.517,2.61,169.653,8.12,2
5,a594,5,922.936,502.913,20.687,4.866,2.448,43.27,6.511,0
5,a594,5,948.659,556.065,23.025,2.723,2.675,12.837,3.386,1
5,a594,5,954.707,559.459,23.015,1.744,2.778,62.662,2.558,1
5,a594,6,202.648,653.554,21.906,5.161,2.511,19.45,5.756,1
5,a594,6,183.087,610.867,21.354,3.455,2.543,28.509,4.075,2
5,a594,7,556.709,803.301,23.813,4.232,2.671,35.724,4.992,2
5,a594,7,555.374,776.854,20.524,3.783,2.759,8.227,4.403,1
5,a594,7,554,772,21,3.544,3.008,2.549,4.286,1
5,a594,8,395.535,805.456,21.08,3.958,2.667,38.462,4.401,1
5,a594,8,356.752,834.977,23.832,3.398,2.846,61.579,4.539,2
5,a594,9,861.437,902.783,22.945,3.918,3.599,38.417,4.797,1
5,a594,9,861.799,822.784,22.81,3.104,2.63,33.71,3.911,2
5,tmr,1,106.864,257.983,20.795,2.447,2.761,44.209,3.241,2
5,tmr,1,116,192,24,1.271,3.088,30.993,2.066,1
5,tmr,2,303.569,210.888,22.146,2.818,2.47,13.149,3.217,2
5,tmr,2,312,260,26,1.447,2.342,8.114,2.206,1
5,tmr,2,304.275,263.386,27.93,1.157,2.258,22.996,2.155,1
5,tmr,3,805.797,481.587,22.783,3.897,3,30.46,3.917,2
5,tmr,3,759.796,422.985,25.309,2.423,2.707,26.045,2.782,1
5,tmr,3,768.571,446.519,20.441,1.948,3.044,36.112,2.373,0
5,tmr,3,750.055,409.383,21.727,1.499,2.445,17.37,2.055,1
5,tmr,4,641.769,487.942,24.631,3.859,3.459,69.565,3.338,1
5,tmr,4,639.063,485.52,20.78,2.88,2.569,23.845,2.823,1
5,tmr,4,562.469,496.922,25.672,2.497,2.922,34.927,2.498,2
5,tmr,4,632.755,481.118,22.355,2.317,2.449,9.722,2.554,1
5,tmr,5,939.603,485.167,21.057,3.226,2.524,41.539,3.54,2
5,tmr,5,950.723,560.366,22.622,1.829,2.462,18.937,2.074,1
5,tmr,6,206.228,654.726,21.323,3.959,2.929,68.889,3.735,1
5,tmr,6,184.928,614.745,21.361,1.042,3.662,6.83,1.782,2
5,tmr,6,169.15,685.373,24.441,1.338,2.587,33.612,2.182,0
5,tmr,7,551.794,786.863,22.947,3.27,2.706,77.403,3.679,1
5,tmr,7,553.677,832.013,20.209,3.109,2.725,59.26,3.292,2
5,tmr,7,558.151,824.345,22.752,1.949,2.88,18.1,2.45,2
5,tmr,8,357.072,840.668,21.638,3.911,2.982,100.538,4.177,2
5,tmr,8,393.048,811.829,21.692,2.924,2.75,37.574,3.152,1
5,tmr,8,356.126,838.444,22.175,2.7,3.266,8.663,3.381,2
5,tmr,9,864.64,820.023,21.46,2.556,3.076,57.154,2.664,2
5,tmr,9,861.756,903.272,22.791,1.264,2.254,41.223,2.157,1
6,Cy5,1,529.216,9.301,23.895,1.627,-1,29.453,2.518,1
6,Cy5,1,577.458,48.581,23.59,1.232,2.81,19.877,2.265,2
6,Cy5,1,573.877,49.985,24.765,1.023,3.371,7.307,2.204,2
6,Cy5,2,355.092,137.008,24.463,2.164,2.858,15.742,2.908,1
6,Cy5,2,227.869,155.224,23.198,1.095,3.056,14.288,2.003,2
6,Cy5,3,716,194,26,0.76,3.112,9.614,1.659,2
6,Cy5,3,651.493,257.552,25.182,0.932,2.945,14.161,1.807,1
6,Cy5,4,163.737,275.248,26.307,2.957,2.853,26.552,3.579,1
6,Cy5,4,78.771,309.388,29.387,1.313,2.704,31.422,2.178,2
6,Cy5,4,88.892,288.202,26.483,1.124,3.152,15.989,2.002,0
6,Cy5,5,762.707,257.486,24.95,1.445,3.145,19.109,2.193,2
6,Cy5,5,717,336,24,0.899,2.806,3.139,1.906,1
6,Cy5,6,272.572,292.816,28.25,2.23,3.124,31.951,2.636,1
6,Cy5,6,281.179,340.975,28.49,1.705,3.539,30.632,2.266,2
6,Cy5,6,276.25,308.511,25.274,1.395,2.247,27.546,2.217,1
6,Cy5,6,263.048,350.655,31.512,1.026,2.2,17.445,2.045,2
6,Cy5,7,895.259,282.244,28.96,2.48,2.875,22.471,3.231,2
6,Cy5,7,856.479,279.582,29.003,1.126,3.841,11.253,1.711,0
6,Cy5,7,869.077,348.353,30.316,0.674,2.789,5.773,1.394,1
6,Cy5,8,551.452,392.055,22.096,2.011,2.954,18.786,2.62,1
6,Cy5,8,547.199,454.795,24.543,0.848,2.632,11.246,1.652,2
6,Cy5,9,723,455,30,0.712,2.686,9.258,1.803,1
6,Cy5,10,365.25,526.179,24.258,1.471,2.772,23.436,2.117,1
6,Cy5,10,372.366,539.251,25.455,1.044,3.054,9.713,1.835,2
6,Cy5,10,374,539,25,0.99,3.457,10.971,1.596,2
6,Cy5,11,705.384,571.613,21.622,1.342,2.766,31.563,2.117,1
6,Cy5,11,703.294,645.751,22.533,0.735,2.402,10.147,1.728,2
6,Cy5,12,275.829,696.422,23.232,1.331,2.518,27.922,2.234,2
6,Cy5,12,317.02,693.491,21.4,0.615,3.326,14.902,1.444,1
6,Cy5,12,257.528,698.963,21.731,0.662,2.073,11.04,1.568,2
6,Cy5,13,154.384,777.614,23.623,1.116,3.428,11.038,1.796,2
6,Cy5,13,151.958,786.781,20.581,1.075,2.545,21.847,1.858,2
6,Cy5,13,97.212,738.188,20.726,0.671,2.405,16.689,1.459,1
6,Cy5,14,894.176,771.53,23.731,2.386,2.86,28.349,3.2,2
6,Cy5,14,833.401,742.93,21.982,0.675,2.156,15.897,1.621,0
6,Cy5,15,242.002,828.256,28.684,0.959,2.759,20.082,2.044,0
6,Cy5,16,334.277,898.384,22.165,3.475,3.186,32.989,4.044,1
6,Cy5,16,317.023,886.527,20.733,0.507,2.786,8.404,1.402,0
6,Cy5,17,532.879,907.212,25.864,2.016,2.583,53.566,2.967,1
6,Cy5,17,538.058,877.669,22.51,0.763,2.749,16.21,1.72,0
6,Cy5,17,544.838,888.555,27.778,0.673,2.58,14.179,1.624,0
6,Cy5,18,480.169,858.669,22.388,1.959,2.653,41.901,2.679,2
6,Cy5,18,451.968,861.71,20.419,1.25,2.718,8.378,2.2,1
6,Cy5,18,457.88,860.587,22.205,1.031,2.73,23.756,2.005,1
6,Cy5,19,996.329,888.108,25.464,0.967,2.891,29.175,1.896,1
6,Cy5,19,976.031,936.269,23.82,0.564,2.471,13.848,1.589,2
6,a488,1,579.349,48.817,22.582,2.269,2.761,11.326,1.758,2
6,a488,1,528,4,24.804,1.739,-1,NaN,1.547,1
6,a488,2,355.301,140.459,24.198,2.536,2.667,20.605,1.895,1
6,a488,2,226.44,161.953,23.645,2.24,2.79,12.577,1.748,2
6,a488,3,653.911,258.923,25.216,1.784,2.546,18.259,1.745,1
6,a488,3,711.36,184.251,25.492,1.779,3.019,13.199,1.597,2
6,a488,3,712.352,216.688,24.357,1.071,2.829,5.488,1.285,0
6,a488,4,164.641,266.514,25.455,1.761,3.082,16.267,1.675,1
6,a488,4,83.618,315.765,28.412,0.649,2.374,4.93,1.2,2
6,a488,5,724,335,24,1.202,5.091,3.356,1.308,1
6,a488,5,760.672,287.278,22.112,0.879,2.444,15.678,1.235,0
6,a488,6,276.019,343.997,28.764,1.753,2.717,20.494,1.6,2
6,a488,6,264.59,367.349,23.729,1.062,2.448,19.413,1.566,0
6,a488,6,286.691,290.654,27.681,0.722,2.231,6.774,1.266,1
6,a488,7,903.126,270.559,28.569,1.357,3.382,13.057,1.329,2
6,a488,7,856.751,343.278,29.241,1,2.859,5.63,1.354,1
6,a488,8,547.819,443.507,23.803,1.67,2.351,16.662,1.517,2
6,a488,8,549.996,421.778,22.278,1.422,2.602,20.084,1.572,0
6,a488,8,540,452,26,1.389,4.124,6.471,1.231,2
6,a488,9,743.911,480.046,27.778,1.751,2.927,8.242,1.514,2
6,a488,10,358.925,532.554,25.987,2.769,2.556,30.608,1.878,1
6,a488,10,372.82,545.149,24.224,1.332,2.853,11.582,1.261,2
6,a488,10,390.232,531.106,25.03,1.279,2.395,10.808,1.391,2
6,a488,10,375.365,536.736,24.764,1.202,2.081,13.218,1.348,2
6,a488,11,718.91,566.128,21.527,1.768,3.083,16.691,1.55,1
6,a488,11,706.806,642.671,23.262,1.245,2.446,11.803,1.445,2
6,a488,11,694.538,649.783,21.137,1.068,3.441,11.677,1.266,2
6,a488,12,251.474,697.118,22.255,2.034,3.019,15.819,1.699,2
6,a488,12,309.71,691.593,21.639,1.457,3.19,9.062,1.456,1
6,a488,13,104.952,769.605,19.579,1.448,2.073,21.927,1.514,1
6,a488,13,94.908,746.766,20.379,1.334,3.361,13.27,1.358,1
6,a488,13,155.385,792.26,22.504,1.196,3.847,11.399,1.194,2
6,a488,14,856.471,733.405,24.863,2.59,3.047,23.499,1.767,1
6,a488,14,896.78,782.368,23.124,1.27,2.681,11.295,1.399,2
6,a488,15,162.431,858.061,26.876,1.041,3.385,9.806,1.099,2
6,a488,16,340.863,902.404,22.879,1.917,2.985,18.238,1.495,1
6,a488,16,358.729,875.01,21.74,1.228,2.116,13.263,1.474,0
6,a488,16,306.091,888.177,21.77,1.015,2.888,14.121,1.368,2
6,a488,17,523.772,901.334,24.192,1.712,2.907,10.107,1.475,1
6,a488,17,553,911,28,1.32,4.071,5.651,1.384,2
6,a488,17,528.813,894.465,25.304,1.213,2.605,15.296,1.454,1
6,a488,17,537.664,899.803,25.008,1.14,2.857,15.327,1.452,1
6,a488,18,466.051,842.066,23.835,1.659,2.472,16.493,1.557,2
6,a488,18,478,861,21,0.882,2.363,8.808,1.274,0
6,a488,19,964.695,940.738,25.623,1.057,3.188,8.744,1.474,2
6,a594,1,569.884,52.631,22.839,7.491,2.875,77.97,8.678,2
6,a594,1,565.452,43.236,21.75,3.978,2.565,35.081,4.592,2
6,a594,1,527.39,9.238,23.668,1.831,-1,19.341,2.728,1
6,a594,2,353.234,136.391,24.752,5.145,2.823,8.958,5.438,1
6,a594,2,225.87,147.557,23.376,2.948,2.677,7.858,3.44,2
6,a594,3,713.12,190.964,26.087,7.997,2.931,149.062,8.46,2
6,a594,3,648.405,255.799,25.432,3.363,3.242,44.189,3.812,1
6,a594,4,80.988,308.97,29.679,7.449,2.943,12.638,8.057,2
6,a594,4,166.331,271.502,25.459,4.408,3.069,62.515,4.491,1
6,a594,4,86.801,311.147,29.809,3.241,2.576,26.819,4.522,2
6,a594,5,721,333,24,11.148,2.98,75.343,10.685,1
6,a594,5,720.163,333.158,24.083,11.148,3.129,28.723,9.723,1
6,a594,5,761.966,262.24,24.755,4.713,2.725,127.205,5.372,2
6,a594,6,278.982,342.31,29.827,4.8,2.715,45.5,4.698,2
6,a594,6,264.612,304.837,28.716,3.127,2.409,25.492,3.482,1
6,a594,6,277.535,360.21,26.02,2.986,2.491,25.756,3.113,2
6,a594,6,290.144,285.347,28.865,2.331,2.632,35.213,3.273,1
6,a594,7,854.456,342.564,26.747,3.722,2.622,20.61,4.29,1
6,a594,7,897.068,278.069,27.823,3.673,2.997,77.047,4.785,2
6,a594,8,546.552,455.544,24.684,10.088,3.032,16.43,8.768,2
6,a594,8,548.231,393.029,22.443,4.05,2.727,43.279,4.163,1
6,a594,8,552.773,456.525,23.997,3.523,2.483,77.221,4.044,2
6,a594,9,754.352,473.4,28.766,5.104,2.802,85.088,5.111,2
6,a594,9,727.751,444.084,30.066,1.632,2.609,18.162,2.525,1
6,a594,10,379.131,536.668,25.242,4.268,2.551,24.962,4.413,2
6,a594,10,354,533,26,2.769,2.779,11.021,3.518,1
6,a594,11,703.921,648.054,22.708,3.632,3.056,6.169,4.242,2
6,a594,11,705.658,567.227,23.008,2.371,2.653,28.733,3.16,1
6,a594,12,258.371,703.455,20.27,4.773,2.594,94.267,4.913,2
6,a594,12,318.423,694.943,20.409,4.689,3.308,44.197,4.692,1
6,a594,13,158.205,783.14,22.817,5.066,2.93,44.13,5.125,2
6,a594,13,136.481,780.275,20.018,3.925,2.659,53.65,4.099,2
6,a594,13,122.608,755.304,23.583,3.874,2.726,45.37,4.066,1
6,a594,13,103.41,749.062,20.609,1.863,3.118,30.057,2.449,1
6,a594,14,853.857,741.247,24.724,4.191,2.523,54.073,5.329,1
6,a594,14,841.538,740.48,23.229,3.595,2.899,88.035,4.17,1
6,a594,14,888.429,777.242,22.91,2.888,2.712,39.875,3.741,0
6,a594,15,248.207,826.041,27.743,2.196,2.597,51.938,3.084,0
6,a594,15,174.92,848.994,26.078,3.069,2.89,70.091,3.57,0
6,a594,16,316.52,896.338,21.004,5.326,2.991,43.001,5.382,2
6,a594,16,333.261,901.428,21.582,4.359,3.255,20.742,4.863,1
6,a594,17,548.861,905.581,25.592,4.414,2.566,24.062,4.842,2
6,a594,17,529.705,896.138,22.258,3.058,2.723,46.752,3.946,0
6,a594,17,539.442,879.104,28.353,2.41,2.639,64.384,3.141,0
6,a594,17,549.403,893.575,26.567,2.1,1.771,5.25,2.987,0
6,a594,18,453.176,864.283,21.822,4.353,2.833,70.818,4.724,1
6,a594,18,455.759,841.471,21.713,3.74,2.659,7.395,4.142,1
6,a594,19,996.549,889.751,25.767,3.232,2.98,80.427,4.012,1
6,tmr,1,577.244,48.109,23.499,2.999,3.205,28.919,3.311,2
6,tmr,1,529.024,8.882,23.934,2.932,-1,41.597,3.734,1
6,tmr,1,574.01,49.536,24.496,2.794,3.329,6.854,3.187,2
6,tmr,2,227.932,154.422,23.067,2.618,2.918,38.029,2.603,2
6,tmr,2,355.52,136.8,24.445,2.133,3.285,38.957,2.37,1
6,tmr,3,651.548,257.749,25.171,1.529,2.899,25.462,1.884,1
6,tmr,3,715.01,193.681,26.047,0.96,2.921,13.817,1.729,2
6,tmr,4,163.62,274.973,26.159,5.504,2.707,75.672,4.731,1
6,tmr,4,78.159,309.199,29.446,2.072,3.22,35.35,2.338,2
6,tmr,5,760.409,260.81,25.785,1.918,2.659,4.05,2.663,2
6,tmr,5,763,257,25,1.908,2.955,31.718,2.45,2
6,tmr,5,717.209,335.705,23.649,1.26,3.16,10.543,1.91,1
6,tmr,6,272.844,292.001,28.273,1.941,3.183,36.615,2.114,1
6,tmr,6,281.405,340.994,28.301,1.765,2.956,28.811,2.06,2
6,tmr,7,895.327,282.032,28.957,4.605,2.685,88.429,4.352,2
6,tmr,7,869.014,348.643,29.652,1.286,2.653,23.567,1.911,1
6,tmr,7,863.885,336.955,30.272,0.971,2.588,17.795,1.745,1
6,tmr,8,551.405,392.017,22.105,5.613,2.793,63.111,4.705,1
6,tmr,8,547.797,453.738,24.457,0.838,2.507,14.911,1.528,2
6,tmr,9,722.945,455.563,29.74,1.811,2.652,29.887,2.297,1
6,tmr,9,754.456,460.057,27.917,1.545,2.631,16.985,2.093,2
6,tmr,9,740.598,446.882,31.239,1.176,2.587,28.185,1.93,1
6,tmr,9,751.532,472.14,27.817,1.109,3.233,8.061,1.725,2
6,tmr,10,364.906,526.333,24.031,2.179,2.858,29.383,2.274,1
6,tmr,10,372.372,539,25.999,1.76,2.705,10.079,2.082,2
6,tmr,11,705.292,571.464,21.675,2.596,2.69,74.716,2.799,1
6,tmr,11,704.101,644.746,22.248,2.096,2.605,51.477,2.356,2
6,tmr,12,317.087,693.464,21.816,2.06,2.651,12.513,2.212,1
6,tmr,12,275.792,696.579,22.907,1.987,2.654,45.734,2.177,2
6,tmr,12,256.969,699.445,22.126,1.26,3.325,12.719,1.683,2
6,tmr,13,154.246,777.672,23.263,2.232,2.726,61.581,2.351,2
6,tmr,13,99.323,747.82,20.689,1.068,2.945,30.321,1.609,1
6,tmr,14,894.346,771.476,23.666,2.423,2.564,42.667,2.654,2
6,tmr,14,844.217,738.593,22.32,2.224,2.765,42.599,2.576,1
6,tmr,14,900.289,779.603,22.515,1.872,2.606,27.868,2.332,2
6,tmr,15,178.724,848.489,26.292,1.761,2.564,25.648,2.058,2
6,tmr,15,241.719,828.263,28.296,1.63,2.806,34.005,2.19,1
6,tmr,16,333.842,898.202,22.302,6.488,3.156,100.371,4.909,1
6,tmr,16,316.816,886.775,21.08,2.199,2.559,41.199,2.545,2
6,tmr,17,532.836,907.17,25.851,1.994,3.384,19.398,2.366,1
6,tmr,17,546.03,882.085,24.369,1.411,2.853,17.711,1.932,0
6,tmr,17,538.276,877.723,22.544,1.139,3.048,24.872,1.797,0
6,tmr,17,550.365,897.882,23.575,0.927,3.086,21.641,1.629,0
6,tmr,18,480.175,858.425,22.543,2.484,2.568,52.276,2.452,2
6,tmr,18,458.189,860.736,22.037,2.385,2.514,56.179,2.597,1
6,tmr,19,989.879,900.711,25.005,1.396,2.255,33.806,2.227,1
6,tmr,19,964.177,895.4,20.741,1.034,2.116,19.979,2.084,0
6,tmr,19,975.97,936.044,23.319,1.132,2.331,21.024,2.066,2
