File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,NSNR,Label
3,a488,6,805.807,368.279,26.096,1.837,2.996,4.97,1.783,0
3,a488,6,799.907,358.455,29.068,1.728,3.21,14.284,1.865,0
3,a488,6,808,365,25,1.215,3.168,5.393,1.589,0
3,a488,7,399.951,409.476,25.453,2.284,2.471,19.678,1.901,2
3,a488,7,396.09,417.708,26.399,1.441,2.362,10.135,1.531,2
3,a488,7,478.402,413.537,23.992,1.426,3.102,15.794,1.545,1
3,a488,7,486.723,410.859,23.951,1.243,2.082,11.451,1.386,1
3,a488,8,143.177,565.996,24.001,2.049,2.914,16.619,1.93,1
3,a488,8,70,488,23,0.645,4.242,3.141,1.097,2
3,a488,9,423.845,541.859,21.276,1.479,2.843,17.279,1.669,2
3,a488,9,424.34,604.241,24.544,1.412,2.737,15.673,1.608,1
3,a488,10,156.231,677.989,24.795,2.45,2.589,39.029,2.298,1
3,a488,10,179.457,751.111,24.064,2.328,2.471,14.415,1.917,2
3,a488,11,549.251,729.121,22.449,4.183,2.879,31.088,2.749,2
3,a488,11,645,679,26,0.514,2.099,7.392,1.169,1
3,a488,12,219.073,768.362,22.858,1.686,3.002,10.057,1.704,2
3,a488,12,164.841,869.119,23.026,1.035,2.234,10.75,1.453,1
3,a488,12,168.165,857.006,21.585,0.965,2.521,20.077,1.454,1
3,a488,13,889.704,850.618,23.071,2.608,2.879,31.085,2.107,2
3,a488,13,810.862,931.227,24.134,1.012,3.544,8.379,1.386,1
3,a488,14,294.441,913.685,23.133,2.276,2.648,4.642,1.972,1
3,a488,14,258.165,966.068,22.095,2.126,3.572,29.076,1.865,2
3,a488,14,300,916,23,1.354,3.146,15.857,1.582,1
3,a594,1,85.076,106.939,23.032,11.749,3.12,112.609,16.145,2
3,a594,1,157.052,171.725,25.104,5.263,3.05,39.967,8.416,1
3,a594,2,613.357,186.783,23.687,7.632,2.653,20.394,12.599,2
3,a594,2,595.232,222.714,22.153,6.487,3.136,59.048,9.573,1
3,a594,3,137.412,237.606,24.971,8.733,2.681,79.553,12.291,1
3,a594,3,131.577,232.402,23.798,4.253,2.683,25.458,6.645,1
3,a594,3,29.094,273.822,23.535,4.024,2.513,74.801,7.483,2
3,a594,4,241.283,313.684,25.825,7.435,2.606,51.64,10.179,1
3,a594,4,243.95,268.589,24.669,5.066,2.873,145.375,6.557,2
3,a594,5,684.618,281.294,23.419,7.388,2.857,29.213,10.286,2
3,a594,5,692.102,379.739,23.149,2.675,2.707,59.391,4.707,1
3,a594,5,687.521,391.842,21.419,2.357,2.846,42.383,3.991,1
3,a594,6,799.27,359.075,29.528,7.043,3.126,72.229,11.385,0
3,a594,6,805.454,369.054,26.15,4.562,2.815,9.711,6.778,0
3,a594,6,808.182,364.764,24.667,2.53,2.664,41.312,5.046,0
3,a594,7,400.463,410.199,25.642,6.431,2.619,60.091,8.136,2
3,a594,7,396.751,418.266,26.079,5.006,2.576,22.174,6.93,2
3,a594,7,487.366,411.14,24.416,4.479,2.631,94.68,5.759,1
3,a594,7,479.008,414.181,23.93,4.014,2.523,101.059,6.492,1
3,a594,8,145,565,24,6.217,3.103,9.182,8.636,1
3,a594,8,73.113,486.873,23.222,3.727,2.739,18.808,5.481,2
3,a594,9,425.139,603.593,24.889,6.122,2.627,86.273,9.483,1
3,a594,9,424.471,541.525,21.179,5.136,2.777,182.285,7.309,2
3,a594,10,158.13,675.652,24.637,6.947,2.723,154.089,9.994,1
3,a594,10,181.46,748.293,23.97,5.574,2.79,18.257,8.048,2
3,a594,10,209.752,714.89,21.106,2.418,2.662,62.171,4.133,0
3,a594,11,549.217,728.492,22.475,10.226,2.79,70.679,14.394,2
3,a594,11,640.493,681.652,25.772,2.37,2.713,7.944,4.039,1
3,a594,12,220.369,765.561,22.58,4.944,2.886,47.139,7.572,2
3,a594,12,167.351,865.083,23.037,3.139,2.599,52.29,4.94,1
3,a594,12,170.23,853.098,22.007,3.038,2.557,57.968,4.952,1
3,a594,13,889.432,850.569,23.083,5.403,2.829,52.049,8.549,2
3,a594,13,810.165,931.33,24.031,3.951,3.297,25.329,6.626,1
3,a594,14,259.857,962.298,21.87,5.337,3.579,35.089,7.237,2
3,a594,14,295.93,910.373,23.048,4.084,2.964,4.627,6.553,1
3,a594,14,302,912,23,3.157,2.866,53.893,4.962,1
3,tmr,1,91.788,110.561,23.796,2.543,3.155,23.607,2.732,2
3,tmr,1,145.031,163.99,22.795,1.736,3.243,27.173,2.383,1
3,tmr,2,600.268,228.87,22.874,5.14,2.75,23.676,4.799,1
3,tmr,2,620.184,185.765,23.908,3.051,2.902,26.471,3.226,2
3,tmr,3,127.785,232.741,23.616,5.744,2.867,106.903,5.928,1
3,tmr,3,36.478,279.525,23.197,4.623,2.683,14.304,4.906,2
3,tmr,4,238.645,325.871,22.298,4.757,2.739,41.572,3.929,1
3,tmr,4,254.735,273.385,25.235,2.817,2.862,10.211,2.776,2
3,tmr,5,693.137,297.918,23.903,2.997,2.685,38.051,3.272,2
3,tmr,5,687.646,401.572,22.92,0.861,2.431,7.661,1.402,1
3,tmr,6,813.994,350.038,29.582,1.295,2.567,16.577,2.526,0
3,tmr,7,479.875,406.427,24.714,3.397,2.62,20.773,3.12,1
3,tmr,7,485.073,410.802,25.639,1.724,2.384,24.262,2.121,1
3,tmr,7,415.754,404.826,25.985,1.112,3.429,5.552,1.769,2
3,tmr,8,145.394,553.695,24.622,3.94,2.778,81.556,3.986,1
3,tmr,8,80.498,488.204,22.4,1.737,2.687,19.791,1.997,2
3,tmr,9,414.429,608.394,23.452,3.764,2.626,27.528,3.493,1
3,tmr,9,414.839,539.039,22.312,3.474,2.597,38.125,3.49,2
3,tmr,10,142.682,683.174,23.067,4.737,3.639,3.409,1.73,1
3,tmr,10,169.344,745.823,22.53,3.737,2.814,58.837,3.41,2
3,tmr,11,649.497,672.551,24.579,2.81,2.834,19.596,2.86,1
3,tmr,11,643.421,674.206,24.402,2.463,2.776,6.476,2.639,1
3,tmr,12,168.384,856.847,22.013,2.761,3.043,42.751,2.73,1
3,tmr,12,211.839,768.943,23.038,1.723,2.727,42.204,2.122,2
3,tmr,13,810.676,919.254,24.555,4.624,3.901,9.585,4.499,1
3,tmr,13,880.588,845.481,24.09,2.889,3.074,34.543,3.13,2
3,tmr,14,287.042,908.306,22.315,2.96,2.954,20.386,3.224,1
3,tmr,14,258,958,24,1.119,2.349,5.608,1.861,2
4,Cy5,1,740.298,103.821,21.508,5.763,3.191,23.194,6.144,1
4,Cy5,1,777.966,76.57,23.883,2.572,3.057,3.286,2.891,2
4,Cy5,1,774.788,85.561,24.06,2.415,2.587,25.557,3.092,2
4,Cy5,1,781.8,79.206,23.384,2.276,2.685,22.78,3.064,2
4,Cy5,2,135.576,209.132,22.503,3.18,2.846,31.355,3.395,1
4,Cy5,2,180.018,208.191,25.672,2.385,2.576,26.472,2.764,2
4,Cy5,3,718.764,211.619,24.194,5.98,2.701,34.977,5.323,2
4,Cy5,3,671.149,195.472,25.275,5.318,3.102,9.795,5.114,1
4,Cy5,3,675,190,26,3.811,2.862,27.834,4.248,1
4,Cy5,4,476.381,212.442,22.952,3.819,2.761,32.629,3.786,2
4,Cy5,4,483.911,221.328,25.011,3.341,2.619,36.865,3.465,2
4,Cy5,4,471.099,234.75,26.209,3.336,3.299,45.405,3.576,1
4,Cy5,5,142,392,25,6.927,2.786,7.943,6.585,0
4,Cy5,5,139,388,24,4.579,3.001,2.313,4.916,0
4,Cy5,5,143.065,397.691,24.656,3.895,2.945,8.386,4.05,0
4,Cy5,5,133.27,392.371,25.813,2.115,1.675,3.235,2.486,0
4,Cy5,6,869.847,383.525,23.436,6.104,2.857,21.585,5.613,2
4,Cy5,6,943.008,366.136,26.799,3.618,3.398,36.272,4.105,1
4,Cy5,6,956.085,362.785,24.794,3.243,2.426,39.145,3.973,1
4,Cy5,6,939,363,28,2.431,2.729,1.908,3.159,1
4,Cy5,7,87.03,395.76,21.726,5.455,3.115,15.426,5.52,1
4,Cy5,7,75.298,466.62,21.739,4.191,2.857,11.998,5.044,2
4,Cy5,7,75.635,459.408,20.965,3.133,2.754,5.317,4.058,2
4,Cy5,8,760.113,452.118,23.933,4.694,2.663,40.381,5.29,2
4,Cy5,8,751.597,425.394,27.967,1.616,2.595,19.345,2.367,1
4,Cy5,8,758.696,420.621,23.89,1.574,1.965,20.18,2.233,1
4,Cy5,9,422.175,495.841,21.459,7.762,3.19,136.347,7.785,1
4,Cy5,9,347.519,515.274,23.068,3.634,3.245,22.741,4.83,2
4,Cy5,9,347.104,526.749,20.903,3.468,2.393,27.516,4.472,2
4,Cy5,10,544.062,611.583,23.088,6.66,2.783,42.785,6.278,1
4,Cy5,10,559.706,635.496,21.918,3.266,2.521,20.662,3.535,2
4,Cy5,11,270.548,725.522,23.793,5.764,2.853,26.502,6.184,1
4,Cy5,11,313.102,768.747,24.092,3.286,3.244,28.371,3.781,2
4,Cy5,12,192.288,825.887,22.612,7.539,2.932,72.702,7.593,2
4,Cy5,12,106.133,735.493,22.348,3.314,3.233,8.072,3.921,1
4,Cy5,13,484.877,787.912,22.574,2.807,2.457,48.094,3.898,1
4,Cy5,13,509.064,813.918,22.987,2.501,2.847,8.32,3.627,2
4,Cy5,13,501.601,804.363,21.877,2.359,2.656,9.688,2.977,2
4,Cy5,14,226.088,902.083,22.028,4.01,2.976,42.849,5.236,2
4,Cy5,14,276.616,971.814,22.931,2.502,2.659,40.526,3.1,1
4,a488,1,729.889,100.123,22.874,2.033,2.61,24.988,2.065,1
4,a488,1,812.515,88.881,26.064,1.608,2.222,18.491,1.716,2
4,a488,1,804.115,100.441,26.106,1.101,2.051,15.925,1.489,2
4,a488,1,742.518,100.333,21.765,1.013,2.232,12.886,1.484,1
4,a488,2,127,208,23,1.398,2.62,6.767,1.682,1
4,a488,2,175.746,198.011,22.741,1.384,2.567,14.85,1.65,2
4,a488,2,204.098,190.568,21.651,2.086,2.409,18.79,1.688,2
4,a488,3,676.19,195.744,22.475,2.909,2.642,12.715,2.328,1
4,a488,3,682.716,196.245,22.978,1.952,2.955,8.148,1.674,1
4,a488,3,717.493,203.877,25.961,1.151,3.006,9.457,1.39,2
4,a488,4,474.392,215.777,22.981,2.916,2.388,15.46,2.174,2
4,a488,4,470.731,231.87,26.482,2.109,2.67,19.136,2.005,1
4,a488,4,470.195,214.459,24.471,2.005,2.858,6.709,1.795,2
4,a488,4,475.397,206.116,23.083,1.487,2.03,7.468,1.341,2
4,a488,4,463.134,239.955,23.95,1.327,2.922,9.063,1.481,1
4,a488,5,138.699,407.616,25.918,2.142,2.956,13.486,1.638,0
4,a488,6,877.126,381.3,26.697,4.087,2.653,34.45,2.864,2
4,a488,6,948,366,28,0.517,1.622,4.769,1.233,1
4,a488,7,72.257,483.25,21.924,3.536,2.736,28.193,2.509,2
4,a488,7,118.635,368.498,24.819,2.983,3.102,11.359,2.154,1
4,a488,8,766.713,448.879,25.535,4.656,2.746,20.489,3.097,2
4,a488,8,741.276,424.235,24.923,1.804,3.181,11.323,1.832,1
4,a488,9,351.069,519.235,21.115,2.464,3.051,39.677,2.371,2
4,a488,9,421.326,499.887,24.914,1.57,3.201,10.818,1.683,1
4,a488,10,560.828,635.279,21.546,2.913,2.704,16.784,2.301,2
4,a488,10,537.925,609.283,23.134,1.927,2.78,17.926,1.77,1
4,a488,10,556.852,633.67,21.877,1.489,2.514,2.151,1.758,2
4,a488,11,263.128,723.469,24.911,2.134,2.837,16.465,2.306,1
4,a488,11,324.353,785.48,23.585,1.822,2.951,13.859,1.949,2
4,a488,11,268.671,731.362,21.777,1.482,2.764,23.542,1.787,1
4,a488,11,259.843,725.522,24.633,1.194,3.367,3.197,1.783,1
4,a488,12,192.901,823.695,21.559,1.522,2.707,11.983,1.721,2
4,a488,12,187.582,827.859,22.427,1.321,2.621,5.16,1.639,2
4,a488,12,107.949,737.801,22.778,0.929,2.44,7.254,1.38,1
4,a488,13,471.514,775.352,21.379,1.761,2.957,15.348,1.734,1
4,a488,13,493.056,796.962,23.936,1.755,2.707,40.25,2.019,2
4,a488,13,488.847,806.573,21.227,1.543,2.895,7.237,1.578,2
4,a488,14,220.505,899.435,21.25,2.318,2.59,30.219,2.227,2
4,a488,14,283.46,978.059,23.574,1.528,3.077,5.734,1.6,1
4,a594,1,729.767,100.324,22.682,5.225,2.569,33.999,7.864,1
4,a594,1,812.026,88.974,25.929,3.29,2.557,77.204,6.346,2
4,a594,1,742.332,100.384,21.481,3.235,3.188,27.197,5.063,1
4,a594,1,803.112,100.719,25.883,2.623,2.515,58.405,4.643,2
4,a594,2,205.826,191.376,22.04,5.572,2.603,89.118,6.853,2
4,a594,2,129.39,208.897,22.693,4.114,2.954,19.009,5.364,1
4,a594,2,177.268,199.196,22.44,2.902,2.759,35.94,4.112,2
4,a594,3,676.013,196.08,22.082,8.221,2.77,21.136,13.076,1
4,a594,3,682.426,197.128,22.396,3.287,2.51,29.833,5.176,1
4,a594,3,716.911,204.693,25.838,2.758,2.815,116.909,4.366,2
4,a594,4,475.611,206.873,23.295,7.114,2.481,85.062,9.027,2
4,a594,4,474.507,216.375,22.948,5.923,2.36,183.946,8.957,2
4,a594,4,471.159,232.847,26.663,5.526,2.544,68.992,8.798,1
4,a594,4,463.189,240.643,23.589,3.987,2.718,53.193,6.24,1
4,a594,4,470.32,215.144,24.306,3.121,2.675,10.171,5.966,2
4,a594,5,140.895,406.984,25.867,5.625,2.717,59.05,7.913,0
4,a594,5,153.374,402.822,26.631,3.343,2.512,92.797,4.487,0
4,a594,5,164.836,387.671,26.329,2.742,2.729,40.657,3.688,0
4,a594,6,947.81,366.127,27.503,12.241,2.696,18.418,2.078,1
4,a594,6,876.568,381.411,26.884,11.241,2.914,61.27,14.82,2
4,a594,7,74.721,481.93,21.962,8.546,2.567,148.307,12.608,2
4,a594,7,120.907,368.167,24.821,7.822,2.641,34.848,11.857,1
4,a594,8,766.487,449.266,25.539,14.489,2.628,61.479,18.682,2
4,a594,8,740.831,424.605,24.976,4.421,2.66,57.557,6.616,1
4,a594,9,352.085,518.783,21.009,4.259,2.75,64.96,7.063,2
4,a594,9,421.677,499.767,24.988,3.884,3.05,36.916,6.101,1
4,a594,10,561.027,635.161,21.699,5.037,2.685,25.158,10.057,2
4,a594,10,556.805,633.807,21.866,4.346,2.414,3.215,8.815,2
4,a594,10,537.603,608.94,23.145,3.15,2.61,47.439,5.054,1
4,a594,11,325.311,783.137,23.661,5.898,2.95,18.891,9.024,2
4,a594,11,270.081,729.45,21.657,5.874,2.556,94.368,9.102,1
4,a594,11,264.613,721.248,25.109,5.454,2.926,21.275,8.281,1
4,a594,11,261.471,723.835,24.747,2.932,2.987,2.416,5.802,1
4,a594,12,194.981,820.52,21.463,4.205,3.029,43.461,6.331,2
4,a594,12,189.865,824.286,22.063,2.674,2.749,2.641,4.958,2
4,a594,12,107.036,738.135,21.604,1.761,3.029,4.404,3.374,1
4,a594,13,471.945,774.074,21.191,4.753,2.782,155.542,8.033,1
4,a594,13,489.042,805.762,21.28,4.172,2.632,31.028,6.843,2
4,a594,13,493.33,795.481,23.966,3.793,3.134,69.569,6.114,2
4,a594,14,222.028,895.924,20.839,7.233,2.878,68.757,12.605,2
4,a594,14,285.041,974.309,23.54,2.491,2.954,74.63,4.639,1
4,tmr,1,750.028,96.266,21.983,3.839,2.965,40.709,3.806,1
4,tmr,1,774.969,83.167,22.378,2.38,2.793,50.672,2.809,2
4,tmr,2,182.595,183.101,22.393,2.766,2.921,5.426,2.657,2
4,tmr,2,175.278,176.098,22.89,1.598,2.739,12.27,2.131,2
4,tmr,2,139.613,208.562,23.149,1.344,2.486,9.651,1.829,1
4,tmr,3,674.464,193.605,22.795,2.347,3.122,22.092,2.391,1
4,tmr,3,709.75,194.934,25.92,1.728,2.798,13.646,2.267,2
4,tmr,4,473.94,231.828,26.077,4.093,2.868,6.222,4.437,1
4,tmr,4,476.441,229.311,25.809,3.641,3.321,29.033,3.891,1
4,tmr,4,478.821,214.586,24.395,2.887,2.597,3.228,2.851,2
4,tmr,4,484.438,213.894,24.462,2.251,3.355,11.053,2.514,2
4,tmr,4,477.249,206.995,24.075,1.684,2.288,8.676,2.075,2
4,tmr,5,138.885,369.637,23.803,5.603,3.849,34.628,3.811,0
4,tmr,5,150.147,395.05,25.289,4.029,3.191,51.198,3.403,0
4,tmr,5,147.08,392.776,24.995,2.437,4.137,2.784,2.665,0
4,tmr,5,156.836,386.113,24.643,1.743,2.413,18.275,2.205,0
4,tmr,6,874.007,382.214,23.936,2.345,2.588,8.109,3.114,2
4,tmr,6,878.123,381.35,24.994,2.279,2.613,18.588,3.042,2
4,tmr,6,937.788,364.832,23.353,1.496,2.611,15.367,2.229,1
4,tmr,6,938.638,371.682,26.592,1.415,2.736,20.37,2.221,1
4,tmr,7,70.891,464.258,22.069,2.512,3.406,27.828,2.613,2
4,tmr,7,89.812,404.924,22.477,2.477,2.921,37.723,2.632,1
4,tmr,8,770.784,445.115,24.409,3.006,3.255,15.815,3.279,2
4,tmr,8,753.009,422.956,27.055,0.985,2.567,14.769,1.957,1
4,tmr,9,427.39,500.797,22.963,3.136,2.717,7.748,3.154,1
4,tmr,9,328.679,549.777,20.24,2.827,2.694,40.812,3.05,2
4,tmr,10,551.928,600.534,21.179,3.324,2.601,38.02,3.417,1
4,tmr,10,564.109,628.534,22.99,3.065,2.721,33.323,3.247,2
4,tmr,10,571.273,642.766,22.151,2.202,2.761,9.228,2.62,2
4,tmr,11,315.573,770.259,22.781,4.641,2.967,36.646,4.481,2
4,tmr,11,262.179,722.703,23.157,3.336,2.842,35.941,3.607,1
4,tmr,11,256.647,722.274,22.702,2.458,2.753,3.617,3.056,1
4,tmr,11,253.24,724.76,22.126,1.602,2.457,2.905,2.572,1
4,tmr,12,186.109,817.187,22.48,3.612,2.878,43.491,4.008,2
4,tmr,12,108.946,751.696,21.875,3.176,2.782,21.45,3.274,1
4,tmr,13,483.448,778.427,22.006,6.089,2.715,62.127,5.35,1
4,tmr,13,488.429,794.73,22.047,2.962,2.8,22.25,3.2,2
4,tmr,14,227.533,901.954,22.767,5.239,2.799,63.732,4.871,2
4,tmr,14,278.488,964.449,22.923,1.625,2.561,10.95,2.153,1
5,Cy5,1,305.131,47.531,25.597,7.631,2.953,70.748,7.592,2
5,Cy5,1,271.647,125.363,25.672,2.659,3.117,33.015,3.541,1
5,Cy5,2,412.914,132.037,26.348,5.142,2.771,45.79,5.535,2
5,Cy5,2,464.831,125.832,24.881,4.481,2.802,18.572,5.177,1
5,Cy5,2,401.656,132.992,24.271,4.11,2.381,37.86,4.625,2
5,Cy5,3,551.192,174.171,24.526,6.283,2.749,47.386,7.024,2
5,Cy5,3,544.401,142.453,23.92,1.526,2.975,23.368,2.259,1
5,Cy5,4,56.376,267.775,26.688,3.2,2.642,40.461,3.553,2
5,Cy5,4,109.345,226.481,24.593,2.749,2.479,22.888,3.297,1
5,Cy5,4,69.905,276.778,26.238,2.597,2.329,35.327,3.241,2
5,Cy5,4,116.348,236.903,25.348,2.574,2.947,32.044,2.717,1
5,Cy5,4,79.396,230.12,27.442,2.334,2.866,16.664,2.676,0
5,Cy5,5,331.189,344.87,24.487,7.208,2.956,42.979,7.271,1
5,Cy5,5,343.629,341.142,25.161,3.22,2.628,38.128,4.267,1
5,Cy5,5,346.277,314.457,26.228,2.702,2.944,14.963,3.396,2
5,Cy5,5,353.574,303.126,28.922,2.094,2.545,25.187,3.011,2
5,Cy5,6,804.189,415.459,26.696,8.345,3.285,33.935,7.139,2
5,Cy5,6,705.784,478.789,27.743,4.718,2.706,7.369,4.476,1
5,Cy5,6,731.841,494.213,27.19,2.94,2.725,21.881,3.234,1
5,Cy5,6,710.128,482.044,26.723,2.483,2.449,39.198,3.268,1
5,Cy5,7,620.919,435.237,24.789,7.219,2.826,12.514,7.097,1
5,Cy5,7,655.835,459.114,24.649,7.048,3.422,33.624,6.664,2
5,Cy5,7,630.715,448.954,28.651,2.794,2.718,30.694,3.614,1
5,Cy5,7,610.213,454.188,24.915,2.315,2.696,4.659,3.303,1
5,Cy5,7,627.327,453.616,23.847,2.196,2.654,11.692,3.019,1
5,Cy5,7,626.587,436.832,24.888,2.159,2.623,33.699,3.084,1
5,Cy5,8,162.174,523.31,25.447,3.402,3.174,23.107,3.48,2
5,Cy5,8,160.62,518.855,26.371,3.153,3.198,4.72,3.436,2
5,Cy5,8,155.481,497.1,26.127,2.164,3.096,21.974,2.45,1
5,Cy5,9,444.169,527.426,25.973,5.498,2.815,35.962,4.827,2
5,Cy5,9,426.384,620.401,25.211,4.082,2.809,19.343,4.267,1
5,Cy5,9,429.932,620.865,24.012,2.889,3.11,15.947,3.852,1
5,Cy5,10,550.431,613.393,27.405,5.186,2.67,53.513,3.779,1
5,Cy5,10,523.014,667.589,32.441,3.647,2.586,24.768,2.909,2
5,Cy5,11,256,649,23,4.562,2.919,28.938,4.034,0
5,Cy5,11,270.142,619.93,41.913,4.537,3.64,7.701,4.492,0
5,Cy5,11,252,659,39,4.029,3.084,19.849,5.092,0
5,Cy5,11,224.433,739.904,24.071,2.94,3.01,34.439,1.887,0
5,Cy5,12,159.96,642.819,23.404,4.087,2.879,42.375,3.442,2
5,Cy5,12,159.257,684.983,26.422,3.079,2.808,20.449,2.59,1
5,Cy5,13,382.683,742.321,29.576,7.722,2.919,48.036,6.029,2
5,Cy5,13,385.492,751.095,28.84,3.115,2.449,41.831,3.001,2
5,Cy5,13,399.252,832.88,30.524,1.493,2.977,4.514,1.907,1
5,Cy5,14,715.098,776.119,26.276,4.339,2.587,64.603,4.316,2
5,Cy5,14,688.845,743.185,27.531,3.796,2.758,28.74,4.058,1
5,Cy5,15,550.266,877.318,24.155,5.578,3.267,47.845,4.102,1
5,Cy5,15,547.682,879.192,24.584,3.606,3.136,8.582,3.266,1
5,Cy5,15,529.503,849.267,25.759,1.486,2.841,17.408,1.593,2
5,Cy5,16,197.33,922.494,25.981,4.293,2.871,5.265,3.651,1
5,Cy5,16,201.098,922.893,25.604,2.3,2.969,24.678,2.751,1
5,Cy5,16,269.615,869.324,26.276,2.246,3.002,12.972,2.406,2
5,Cy5,17,709.935,931.745,26.311,3.791,3.351,26.129,3.831,1
5,Cy5,17,698.961,899.052,27.82,3.465,3.426,35.728,3.701,2
5,a488,1,261.09,126.28,24.277,0.976,3.36,10.974,1.521,1
5,a488,1,299,44,26,0.95,4.602,2.412,1.342,2
5,a488,2,406.602,131.659,26.68,2.627,2.564,21.865,2.388,2
5,a488,2,458.293,131.446,26.214,2.259,2.735,17.492,1.948,1
5,a488,2,452.254,141.847,25.17,1.252,2.79,7.354,1.431,1
5,a488,3,543.324,142.786,23.77,2.924,2.696,38.37,2.536,1
5,a488,3,543.681,183.668,24.295,1.688,2.76,24.42,1.809,2
5,a488,4,114.127,238.459,26.171,1.679,2.585,6.836,1.818,1
5,a488,4,53,260,25,1.375,3.014,6.985,1.504,2
5,a488,5,356.529,297.937,28.3,1.858,2.948,6.985,1.799,2
5,a488,5,339.528,343.105,25.214,1.481,2.663,15.993,1.797,1
5,a488,5,357.434,308.786,26.143,0.808,1.962,8.055,1.57,2
5,a488,6,723.735,478.95,30.658,2.331,2.961,16.56,2.025,1
5,a488,6,766.961,453.879,29.395,1.454,2.872,10.675,1.807,0
5,a488,6,807.758,412.907,27.464,1.193,2.908,7.14,1.453,2
5,a488,6,802.165,422.261,25.812,1.086,2.404,12.483,1.52,2
5,a488,7,663.945,443.882,24.602,1.903,2.782,14.325,1.854,2
5,a488,7,616.602,437.759,25.892,1.769,2.326,11.572,1.841,1
5,a488,8,168.443,526.102,25.325,2.406,3.204,17.699,1.744,2
5,a488,8,173,528,23,1.384,2.768,14.287,1.425,2
5,a488,8,147.975,505.107,27.931,1.108,3.18,15.302,1.392,1
5,a488,9,421.164,621.932,23.682,1.649,2.997,16.056,1.608,1
5,a488,9,424.352,524.997,26.287,1.356,2.289,10.874,1.543,2
5,a488,10,549.973,600.434,25.942,4.518,2.837,54.741,2.437,1
5,a488,10,511.721,675.194,31.375,1.62,3.081,24.005,1.538,2
5,a488,11,255,652,23,1.574,2.352,23.139,2.202,0
5,a488,11,225.438,744.877,25.614,1.151,4.183,9.609,0.996,0
5,a488,11,253,663,42,1.072,2.221,8.773,2.34,0
5,a488,11,241,624,37,1.04,5.034,4.204,2.462,0
5,a488,11,238,645,46,1.037,3.3,5.663,2.6,0
5,a488,12,161.983,692.653,23.258,2.41,2.836,18.029,1.629,1
5,a488,12,159,644,23,1.66,2.871,21.865,1.5,2
5,a488,13,392,837,34,0.7,2.559,9.026,1.156,1
5,a488,13,382.476,820.281,33.09,0.62,2.432,6.395,1.206,1
5,a488,14,702.505,739.404,27.219,3.877,2.973,21.533,2.344,1
5,a488,14,712.342,774.498,27.594,2.411,2.671,27.045,1.999,2
5,a488,15,550.734,878.87,24.226,2.377,3.116,17.243,1.608,1
5,a488,15,532,843,27,1.119,2.503,10.698,1.253,2
5,a488,15,517,842,33,0.962,2.916,12.267,1.145,2
5,a488,16,195.791,925.414,25.587,2.974,2.681,33.72,1.918,1
5,a488,16,269.195,866.394,24.148,1.772,2.538,22.012,1.633,2
5,a488,16,274.397,877.337,27.448,1.018,2.291,10.368,1.401,2
5,a488,17,720.572,928.588,26.278,2.361,2.976,14.952,1.742,1
5,a488,17,703,883,29,0.905,2.759,6.326,1.39,2
5,a594,1,261.898,127.381,23.807,4.325,2.663,41.05,6.775,1
5,a594,1,299.602,46.176,25.904,3.419,2.932,13.879,5.11,2
5,a594,2,458.909,132.827,26.141,7.161,2.631,89.991,11.218,1
5,a594,2,407.364,132.945,26.9,6.378,2.718,106.461,10.083,2
5,a594,2,452.729,143.478,24.834,2.592,2.537,33.496,4.497,1
5,a594,3,543.505,143.793,23.565,10.419,2.77,131.665,17.289,1
5,a594,3,543.582,184.972,24.019,5.176,2.83,58.584,8.794,2
5,a594,4,116.326,239.148,26.515,6.171,2.5,10.855,9.259,1
5,a594,4,55.865,260.911,25.345,5.952,3.341,104.04,7.363,2
5,a594,5,340.424,343.694,24.698,5.601,3.088,63.455,8.815,1
5,a594,5,356.733,298.214,28.173,5.346,2.566,20.793,8.724,2
5,a594,5,357.875,309.405,25.619,3.854,2.357,43.086,5.873,2
5,a594,6,723.247,479.429,30.634,6.628,2.945,72.441,9.134,1
5,a594,6,807.775,413.255,27.727,6.601,2.608,20.01,9.732,2
5,a594,6,802.173,422.527,25.632,3.347,2.491,23.473,5.13,2
5,a594,7,616.49,438.15,25.758,8.92,2.62,63.718,12.162,1
5,a594,7,664.008,444.304,24.622,5.661,2.643,170.133,8.839,2
5,a594,8,150.327,504.521,27.917,5.673,3.038,34.998,7.32,1
5,a594,8,170.547,525.003,25.382,5.103,2.836,98.434,6.621,2
5,a594,8,175.111,526.544,22.782,3.888,2.628,77.309,5.094,2
5,a594,9,425.133,524.93,26.196,5.193,2.578,43.647,7.596,2
5,a594,9,421.831,622.301,23.505,4.624,3.749,57.147,6.629,1
5,a594,10,550.046,600.662,25.685,14.085,2.804,188.235,14.276,1
5,a594,10,511.887,674.873,31.359,5.167,3.071,116.372,5.739,2
5,a594,11,256.536,650.695,23.38,4.883,2.791,72.389,5.35,0
5,a594,11,226.434,743.102,25.244,3.885,3.106,50.444,3.5,0
5,a594,11,254.822,661.558,41.903,3.776,2.786,27.986,5.292,0
5,a594,11,266.171,618.701,40.533,3.301,2.651,36.362,4.991,0
5,a594,11,287.663,665.641,25.09,2.85,2.592,32.326,3.377,0
5,a594,11,257.859,675.252,23.685,2.817,2.406,46.236,3.76,0
5,a594,11,247.585,674.7,25.007,2.608,2.444,27.961,3.653,0
